,mic_0,mic_1,mic_2,mic_3,mic_4,mic_5,mic_6,output_angle
27766,2,0,-1,1,0,1,1,30
27767,1,0,-1,2,0,0,1,30
27768,0,-1,0,1,-1,0,1,30
27769,0,0,-1,1,-1,-1,1,30
27770,0,0,-1,0,0,-2,1,30
27771,0,-1,-1,0,-1,0,1,30
27772,-1,-1,-2,0,-2,-1,0,30
27773,0,-1,-1,0,0,-1,0,30
27774,0,-1,-1,0,-2,0,-1,30
27775,-1,-1,-1,0,-1,-1,-1,30
27776,0,-1,0,0,-1,-1,-1,30
27777,-1,-1,-1,0,-1,-1,-1,30
27778,-1,-2,-1,0,-1,-1,0,30
27779,-1,0,-1,0,-1,0,-1,30
27780,-1,0,-1,0,-1,-2,-1,30
27781,-1,-1,0,0,-1,-2,-2,30
27782,-1,-1,-1,-1,-1,-2,-2,30
27783,-1,-1,0,0,-1,-2,0,30
27784,0,-1,-1,-1,0,0,-1,30
27785,0,-1,-1,-1,-1,0,0,30
27786,0,0,0,0,-1,-2,-1,30
27787,-1,-1,-2,0,-1,-1,0,30
27788,-1,-1,-2,0,-1,-2,-1,30
27789,0,-2,-2,-1,-2,-2,-1,30
27790,-1,-2,-2,0,-1,-1,-1,30
27791,-2,-2,-2,-1,-1,-2,-1,30
27792,-2,-2,-3,-1,-3,-2,-2,30
27793,-2,-2,-3,-1,-2,-1,-2,30
27794,-2,-2,-2,-1,-3,-2,-2,30
27795,-2,-2,-2,-1,-3,-2,-2,30
27796,-2,-3,-2,-2,-2,-2,-2,30
27797,-3,-2,-2,-1,-3,-2,-2,30
27798,-3,-3,-3,-1,-3,-3,-2,30
27799,-2,-3,-2,-2,-2,-3,-2,30
27800,-3,-3,-3,-1,-2,-2,-2,30
27801,-2,-3,-2,-1,-2,-3,-2,30
27802,-2,-2,-1,-1,-2,-2,-3,30
27803,-2,-3,-1,-1,-2,-2,-1,30
27804,-2,-3,-1,-1,-2,-3,-1,30
27805,-2,-2,-1,-1,-3,-2,-3,30
27806,-2,-3,-1,-2,-1,-2,-1,30
27807,-2,-2,-1,-1,-1,-2,-1,30
27808,-2,-2,-2,-1,-1,-3,-1,30
27809,-1,-3,-1,-1,-1,-2,-1,30
27810,-2,-3,-1,-1,-2,-2,-2,30
27811,-2,-2,-2,0,-1,-2,-1,30
27812,-3,-3,-2,-1,-1,-2,-1,30
27813,-3,-2,-3,-2,-2,-2,-1,30
27814,-3,-2,-1,-2,-1,-2,-1,30
27815,-1,-2,-3,-1,-3,-2,-1,30
27816,-2,-2,-2,-2,-3,-3,-1,30
27817,-2,-2,-2,-2,-1,-3,0,30
27818,-2,-3,-3,-2,-2,-2,-1,30
27819,-2,-3,-2,-1,-2,-1,-1,30
27820,-3,-2,-2,-1,-2,-2,-2,30
27821,-2,-2,-2,-1,-1,-2,-2,30
27822,-3,-3,-1,-2,-2,-1,-2,30
27823,-2,-2,-2,-1,-1,-1,-2,30
27824,-2,-2,-2,-1,-2,-2,-2,30
27825,-2,-3,-3,-2,-2,-2,-3,30
27826,-3,-3,-2,-1,-2,-2,-2,30
27827,-3,-1,-3,-1,-1,-3,-1,30
27828,-1,-1,-2,-2,-2,-2,-2,30
27829,-3,-2,-2,-1,-2,-2,-2,30
27830,-3,-3,-3,-1,-2,-3,-2,30
27831,-3,-3,-3,-2,-3,-3,-2,30
27832,-3,-2,-3,-3,-2,-3,-2,30
27833,-3,-2,-3,-2,-2,-3,-2,30
27834,-3,-3,-3,-3,-3,-3,-2,30
27835,-3,-2,-2,-3,-2,-3,-4,30
27836,-4,-2,-3,-2,-2,-3,-3,30
27837,-4,-3,-3,-2,-4,-3,-2,30
27838,-3,-3,-3,-2,-3,-3,-3,30
27839,-3,-3,-3,-3,-3,-3,-4,30
27840,-4,-3,-3,-3,-4,-3,-4,30
27841,-4,-3,-4,-3,-3,-3,-2,30
27842,-3,-3,-4,-2,-3,-2,-4,30
27843,-3,-3,-4,-3,-4,-3,-2,30
27844,-3,-3,-3,-2,-3,-2,-2,30
27845,-3,-2,-2,-2,-3,-2,-4,30
27846,-3,-2,-3,-3,-3,-3,-2,30
27847,-3,-2,-3,-1,-3,-2,-3,30
27848,-3,-2,-3,-2,-2,-2,-2,30
27849,-3,-3,-2,-2,-3,-2,-3,30
27850,-2,-3,-2,-2,-2,-2,-3,30
27851,-3,-2,-2,-2,-2,-1,-2,30
27852,-3,-1,-2,0,-2,-2,-2,30
27853,-2,-1,-2,-1,-2,-2,-3,30
27854,-2,-2,-2,-1,-1,-1,-3,30
27855,-3,-2,-2,-2,-2,-2,-2,30
27856,-2,-3,-3,-2,-2,-3,-1,30
27857,-3,-2,-2,-2,-2,-2,-2,30
27858,-2,-2,-2,-2,-2,-2,-2,30
27859,-2,-2,-1,-3,-2,-2,-3,30
27860,-3,-3,-2,-3,-3,-1,-2,30
27861,-3,-2,-3,-3,-3,-2,-2,30
27862,-4,-3,-3,-2,-2,-2,-3,30
27863,-3,-4,-3,-2,-3,-3,-3,30
27864,-3,-3,-3,-2,-1,-2,-2,30
27865,-3,-3,-2,-1,-2,-2,-2,30
27866,-1,-3,-3,-3,-1,-1,-2,30
27867,-2,-3,-2,-2,-1,-1,-3,30
27868,-2,-3,-2,-2,-2,-1,-2,30
27869,-2,-2,-2,-1,-1,-1,-1,30
27870,-2,-2,-3,-2,-1,-1,-2,30
27871,-1,-2,-1,-1,-2,-1,0,30
27872,-1,-1,-1,-1,-2,-1,-1,30
27873,-1,-2,-2,-1,-1,-1,-1,30
27874,-1,-1,-1,-1,-1,0,0,30
27875,-1,-1,-1,-1,-1,-1,0,30
27876,-1,-2,-1,0,-1,-1,-1,30
27877,-1,-1,-1,-1,0,0,-1,30
27878,-2,-1,-2,-2,-1,-1,-1,30
27879,-2,-1,-2,-1,-1,0,-1,30
27880,-1,-2,-2,-1,0,-2,-2,30
27881,-2,-1,-2,-3,-1,-1,-1,30
27882,-1,-3,-1,-1,-1,-1,0,30
27883,-2,-1,-2,-1,-2,-1,-2,30
27884,-2,-3,-3,-1,-1,-1,-1,30
27885,-2,-3,-3,-2,-1,-1,-2,30
27886,-3,-2,-3,-3,-2,-2,-3,30
27887,-3,-3,-2,-2,-2,-2,-2,30
27888,-2,-3,-3,-3,-2,0,-2,30
27889,-3,-3,-2,-2,-2,-1,-2,30
27890,-3,-4,-3,-3,-2,-3,-3,30
27891,-2,-2,-3,-3,-2,-2,-3,30
27892,-2,-3,-3,-2,-3,-3,-3,30
27893,-2,-3,-3,-2,-2,-3,-3,30
27894,-2,-3,-4,-2,-2,-3,-3,30
27895,-3,-2,-3,-2,-2,-1,-3,30
27896,-3,-3,-2,-2,-2,-3,-3,30
27897,-2,-3,-2,-2,-2,-2,-3,30
27898,-2,-2,-3,-1,-2,-2,-3,30
27899,-2,-3,-2,-2,-2,-2,-2,30
27900,-3,-2,-4,-2,-2,-1,-1,30
27901,-3,-2,-3,-2,-1,-3,-1,30
27902,-2,-2,-3,-2,-1,-1,-2,30
27903,-2,-2,-3,-3,-2,-2,-3,30
27904,-2,-3,-3,-2,-1,-2,-2,30
27905,-2,-2,-2,-2,-2,-2,-1,30
27906,-2,-2,-4,-2,-2,-2,-2,30
27907,-2,-3,-4,-2,-2,-2,-2,30
27908,-2,-2,-2,-3,-2,-2,-2,30
27909,-2,-2,-3,-2,-1,-1,-1,30
27910,-2,-2,-2,-2,-2,-1,-1,30
27911,-3,-3,-3,-2,-2,-2,-1,30
27912,-3,-2,-3,-2,-1,-1,-2,30
27913,-2,-2,-4,-2,-1,-1,-1,30
27914,-2,-2,-3,-3,-3,-2,-1,30
27915,-1,-2,-3,-2,-2,-2,-2,30
27916,-3,-2,-3,-3,-3,-3,-2,30
27917,-3,-2,-3,-2,-3,-2,-2,30
27918,-2,-3,-4,-2,-2,-2,-2,30
27919,-2,-2,-3,-2,-2,-2,-2,30
27920,-2,-2,-3,-2,-2,-2,-1,30
27921,-2,-3,-2,-2,-2,-2,-2,30
27922,-2,-2,-2,-2,-2,-3,-1,30
27923,-2,-3,-3,-2,-2,-1,-2,30
27924,-3,-3,-2,-2,-1,-2,-2,30
27925,-3,-2,-3,-2,-2,-3,-2,30
27926,-2,-1,-2,-2,-2,-2,-1,30
27927,-2,-3,-3,-2,-1,-2,-2,30
27928,-1,-1,-3,-2,-2,-2,0,30
27929,-2,-1,-2,-1,-2,-2,-1,30
27930,-2,-3,-2,-1,-1,-2,-1,30
27931,-1,-1,-2,-1,-1,-1,0,30
27932,-2,-1,-2,0,-1,-1,0,30
27933,-1,-1,-2,0,-1,-2,-1,30
27934,0,0,-1,0,0,-1,0,30
27935,0,0,-2,0,0,-1,0,30
27936,0,0,0,1,-1,-1,1,30
27937,0,1,0,1,0,-1,0,30
27938,0,1,0,-1,0,-1,1,30
27939,0,0,0,0,0,0,1,30
27940,0,0,-1,0,0,0,1,30
27941,0,0,0,0,2,0,1,30
27942,0,0,0,0,1,1,0,30
27943,1,-1,0,1,1,-1,1,30
27944,1,0,0,1,2,0,0,30
27945,1,-1,-1,1,0,1,0,30
27946,1,0,0,2,1,0,1,30
27947,1,0,1,2,1,1,0,30
27948,1,1,1,1,2,2,1,30
27949,2,2,2,1,2,2,2,30
27950,2,1,1,2,2,2,2,30
27951,2,0,1,2,2,2,2,30
27952,2,2,1,2,3,2,2,30
27953,3,0,3,2,4,2,3,30
27954,3,1,3,2,3,2,3,30
27955,2,3,3,3,3,3,3,30
27956,3,3,4,3,3,3,3,30
27957,3,2,2,3,3,3,3,30
27958,3,3,4,2,3,3,2,30
27959,3,2,3,3,4,4,3,30
27960,2,1,2,2,3,3,3,30
27961,2,2,2,2,3,3,2,30
27962,1,2,1,2,2,1,2,30
27963,2,2,2,2,2,2,2,30
27964,2,1,1,2,2,2,2,30
27965,1,1,2,1,2,1,2,30
27966,1,0,1,1,1,0,0,30
27967,1,1,1,1,1,1,1,30
27968,1,1,1,1,1,1,0,30
27969,1,1,1,1,2,1,1,30
27970,1,1,2,1,1,0,1,30
27971,1,1,1,1,1,1,1,30
27972,2,2,1,1,1,1,2,30
27973,2,1,1,1,2,2,2,30
27974,2,2,1,1,1,2,1,30
27975,1,2,1,1,1,2,1,30
27976,2,1,2,2,2,4,2,30
27977,2,2,3,2,1,1,2,30
27978,2,2,3,2,2,2,2,30
27979,2,2,2,2,1,1,3,30
27980,2,1,2,1,2,2,3,30
27981,2,2,1,1,1,2,2,30
27982,0,1,2,1,1,1,1,30
27983,1,0,1,1,1,1,1,30
27984,0,1,1,1,1,2,1,30
27985,1,1,2,1,2,2,2,30
27986,1,1,1,1,1,1,1,30
27987,1,1,1,0,1,2,1,30
27988,2,1,1,1,-1,1,1,30
27989,2,1,1,0,1,1,1,30
27990,0,0,1,1,1,0,2,30
27991,1,0,0,1,0,1,2,30
27992,0,0,0,1,0,1,2,30
27993,1,1,2,-1,0,2,2,30
27994,1,0,1,0,0,2,2,30
27995,0,0,0,0,0,2,2,30
27996,0,1,1,0,0,1,2,30
27997,1,0,0,1,0,1,1,30
27998,0,1,0,1,0,0,2,30
27999,0,0,2,2,0,1,2,30
28000,1,1,1,1,0,0,1,30
28001,1,1,1,0,-1,0,1,30
28002,0,1,1,1,-1,0,1,30
28003,-1,1,0,0,0,1,0,30
28004,0,1,1,0,0,0,2,30
28005,0,0,1,0,0,0,0,30
28006,0,1,0,0,0,1,0,30
28007,1,0,1,1,0,0,1,30
28008,-1,0,1,1,0,0,0,30
28009,0,0,0,0,0,0,1,30
28010,-1,0,0,-1,-1,0,0,30
28011,-1,0,0,0,-1,1,0,30
28012,0,0,1,0,0,1,0,30
28013,0,0,0,0,-1,0,0,30
28014,-1,0,0,0,-1,2,0,30
28015,0,1,1,0,0,0,-1,30
28016,0,0,0,0,-1,2,0,30
28017,-1,0,0,0,1,0,1,30
28018,0,-1,0,0,0,1,1,30
28019,-1,0,0,0,0,1,0,30
28020,0,0,0,0,0,2,1,30
28021,0,1,1,0,0,1,1,30
28022,0,0,0,0,0,0,1,30
28023,0,0,-1,0,0,0,0,30
28024,0,0,-1,0,-1,1,0,30
28025,0,-1,0,1,0,0,1,30
28026,0,0,0,0,-1,0,1,30
28027,0,0,0,0,-1,0,0,30
28028,-1,0,0,0,0,0,1,30
28029,0,0,0,0,-1,1,0,30
28030,0,1,1,0,0,1,0,30
28031,-1,2,0,0,0,1,1,30
28032,1,-1,1,-1,1,1,2,30
28033,0,1,0,1,2,1,1,30
28034,1,1,1,2,1,2,1,30
28035,1,1,1,1,1,2,2,30
28036,1,1,1,2,1,3,2,30
28037,1,1,2,1,2,2,1,30
28038,1,1,2,2,1,1,1,30
28039,1,1,1,2,1,2,0,30
28040,1,1,2,1,1,3,2,30
28041,1,1,2,2,2,2,2,30
28042,1,1,2,1,1,2,2,30
28043,1,1,2,1,2,2,2,30
28044,2,2,1,1,2,3,2,30
28045,2,1,1,1,1,3,2,30
28046,1,2,1,2,1,2,2,30
28047,1,1,1,1,2,2,2,30
28048,2,2,1,1,2,2,1,30
28049,1,1,1,2,2,2,2,30
28050,1,2,1,1,1,2,2,30
28051,2,3,2,2,2,2,2,30
28052,1,1,3,1,2,3,1,30
28053,1,2,1,2,1,2,1,30
28054,2,0,2,1,1,2,2,30
28055,1,0,1,1,1,2,1,30
28056,2,1,1,1,1,2,0,30
28057,0,0,1,1,1,2,1,30
28058,0,0,1,1,0,2,1,30
28059,0,-1,0,1,0,2,1,30
28060,1,-1,1,0,1,1,0,30
28061,1,0,0,0,0,1,1,30
28062,0,0,1,0,0,1,1,30
28063,1,0,0,0,-1,1,1,30
28064,-1,0,-2,0,-2,1,1,30
28065,0,-1,-1,0,0,0,0,30
28066,0,-1,0,0,0,1,0,30
28067,0,-1,-1,0,0,1,0,30
28068,1,-1,-1,0,0,1,1,30
28069,1,0,0,-1,0,0,1,30
28070,0,0,1,0,0,0,1,30
28071,0,0,0,0,0,2,0,30
28072,0,0,-1,0,0,1,1,30
28073,0,0,0,1,0,1,2,30
28074,1,0,0,1,0,1,-1,30
28075,1,1,0,0,0,0,1,30
28076,1,1,1,0,0,1,0,30
28077,1,1,0,1,0,1,2,30
28078,1,1,1,0,1,0,1,30
28079,1,1,1,0,1,2,2,30
28080,1,1,0,1,0,1,1,30
28081,1,0,0,1,1,1,2,30
28082,1,1,0,0,1,1,1,30
28083,1,1,2,0,1,1,1,30
28084,1,2,0,1,1,1,1,30
28085,1,1,1,1,0,2,0,30
28086,1,0,1,0,1,1,0,30
28087,2,0,0,0,-1,1,1,30
28088,0,0,0,0,0,1,0,30
28089,0,0,0,0,1,1,1,30
28090,0,0,0,0,0,1,0,30
28091,1,-2,0,-1,0,1,0,30
28092,0,0,0,0,-1,0,0,30
28093,0,0,-1,0,-1,0,0,30
28094,0,-1,0,-1,0,0,0,30
28095,0,-1,-1,0,-1,1,-1,30
28096,-1,0,-1,0,-1,0,0,30
28097,-1,0,-1,0,-1,-1,0,30
28098,-1,0,-1,0,-1,0,0,30
28099,0,0,0,0,-1,0,0,30
28100,-1,0,-1,0,0,0,0,30
28101,1,0,0,0,-1,0,-1,30
28102,0,-1,-1,0,0,0,0,30
28103,0,-1,-2,-1,-2,0,-1,30
28104,0,0,-1,0,-1,-1,-1,30
28105,-1,-1,-1,0,-2,-1,0,30
28106,0,-1,-1,0,0,-1,0,30
28107,0,-1,-1,-1,-1,-1,-1,30
28108,0,-1,-2,-1,-2,-1,-1,30
28109,-1,-2,-2,-1,0,-1,-1,30
28110,-1,-1,-1,0,-2,-2,-2,30
28111,-1,-3,-2,0,-2,-2,-2,30
28112,0,-1,-2,0,-1,-2,-1,30
28113,0,-1,-1,0,-1,0,-2,30
28114,-1,-2,-1,-1,-2,-2,-1,30
28115,-1,-1,-1,0,-2,-1,-1,30
28116,0,-1,-2,-1,-1,-2,-2,30
28117,-1,-2,-1,0,-1,-1,-1,30
28118,-1,-1,-2,-1,-2,0,0,30
28119,-1,-1,-1,-1,-1,-2,-1,30
28120,-1,-1,-1,-1,-1,0,-2,30
28121,-1,-1,-1,0,-1,0,-2,30
28122,1,-1,-1,-1,-1,-1,-1,30
28123,-2,-1,1,0,-1,0,-1,30
28124,0,-2,-2,0,-1,0,-1,30
28125,0,-2,-1,0,-1,-1,0,30
28126,0,-1,-2,0,-1,-1,-1,30
28127,-1,-2,-1,0,-1,-2,-2,30
28128,0,-1,-1,-1,-1,-2,-2,30
28129,-2,-1,-2,-1,-1,-1,-2,30
28130,-3,-1,-1,-1,-2,-2,-1,30
28131,-1,-1,-2,-1,-2,-3,-2,30
28132,-2,-2,-2,-1,-2,-2,-2,30
28133,-1,-2,-3,-1,-2,-2,-2,30
28134,-3,-2,-3,-2,-3,-2,-2,30
28135,-2,-3,-1,-2,-3,-2,-3,30
28136,-1,-2,-2,-1,-2,-2,-3,30
28137,-3,-2,-2,-2,-2,-2,-3,30
28138,-1,-2,-2,-2,-2,-2,-3,30
28139,-2,-2,-3,-2,-2,-3,-3,30
28140,-2,-2,-2,-2,-2,-3,-3,30
28141,-1,-2,-3,-2,-3,-3,-2,30
28142,-2,-2,-3,-3,-2,-3,-3,30
28143,-2,-2,-3,-2,-3,-3,-3,30
28144,-2,-3,-3,-2,-4,-3,-3,30
28145,-2,-4,-3,-3,-3,-3,-3,30
28146,-3,-4,-3,-3,-2,-3,-3,30
28147,-3,-3,-3,-3,-2,-3,-3,30
28148,-2,-3,-3,-4,-3,-4,-2,30
28149,-3,-3,-4,-2,-4,-4,-3,30
28150,-3,-4,-4,-3,-4,-4,-3,30
28151,-3,-4,-3,-4,-3,-4,-2,30
28152,-3,-3,-4,-3,-4,-4,-4,30
28153,-3,-4,-3,-4,-4,-3,-2,30
28154,-3,-4,-3,-3,-4,-2,-3,30
28155,-4,-3,-3,-3,-3,-4,-3,30
28156,-4,-3,-4,-3,-3,-4,-4,30
28157,-3,-3,-4,-4,-3,-3,-4,30
28158,-4,-3,-3,-4,-4,-4,-4,30
28159,-4,-3,-3,-4,-3,-5,-3,30
28160,-4,-4,-3,-4,-4,-4,-5,30
28161,-3,-3,-3,-4,-5,-3,-4,30
28162,-3,-3,-4,-5,-5,-4,-4,30
28163,-3,-3,-3,-4,-4,-3,-4,30
28164,-3,-3,-3,-4,-3,-4,-4,30
28165,-3,-4,-3,-3,-3,-5,-4,30
28166,-3,-2,-3,-4,-3,-4,-3,30
28167,-2,-2,-3,-4,-4,-4,-3,30
28168,-2,-2,-3,-4,-4,-4,-2,30
28169,-1,-3,-2,-4,-2,-2,-2,30
28170,-2,-3,-2,-3,-2,-3,-4,30
28171,-2,-3,-3,-3,-3,-3,-2,30
28172,-3,-2,-3,-3,-3,-3,-3,30
28173,-3,-3,-2,-4,-4,-4,-4,30
28174,-3,-3,-3,-5,-4,-4,-3,30
28175,-3,-3,-3,-4,-4,-4,-4,30
28176,-3,-3,-4,-5,-4,-5,-3,30
28177,-4,-4,-4,-4,-5,-4,-4,30
28178,-4,-3,-5,-5,-5,-5,-4,30
28179,-4,-4,-4,-5,-4,-5,-4,30
28180,-5,-4,-4,-5,-5,-5,-5,30
28181,-3,-3,-5,-5,-4,-4,-4,30
28182,-3,-4,-5,-5,-5,-5,-4,30
28183,-4,-5,-5,-4,-5,-6,-4,30
28184,-4,-3,-4,-6,-4,-5,-4,30
28185,-4,-4,-4,-4,-5,-5,-4,30
28186,-4,-4,-4,-4,-5,-6,-4,30
28187,-4,-3,-3,-6,-4,-6,-5,30
28188,-4,-4,-5,-4,-5,-5,-5,30
28189,-4,-4,-5,-4,-5,-6,-5,30
28190,-4,-3,-4,-4,-5,-5,-5,30
28191,-3,-3,-6,-5,-5,-6,-5,30
28192,-4,-3,-5,-5,-4,-4,-4,30
28193,-4,-3,-4,-3,-4,-5,-4,30
28194,-3,-2,-5,-4,-5,-3,-4,30
28195,-3,-3,-3,-4,-3,-4,-3,30
28196,-2,-2,-4,-4,-4,-4,-4,30
28197,-2,-3,-2,-3,-2,-4,-3,30
28198,-2,-2,-2,-3,-3,-3,-2,30
28199,-3,-1,-3,-3,-3,-4,-3,30
28200,-1,-2,-2,-3,-3,-3,-2,30
28201,-2,-2,-2,-4,-3,-3,-2,30
28202,-3,-2,-2,-3,-2,-3,-2,30
28203,-2,-1,-3,-2,-2,-3,-2,30
28204,-2,-1,-2,-2,-3,-2,-3,30
28205,-1,-2,-1,-3,-2,-3,-2,30
28206,-1,-1,-3,-4,-2,-3,0,30
28207,-1,0,-3,-3,-3,-2,-1,30
28208,0,0,-2,-2,-2,-3,0,30
28209,0,-1,-2,-2,-2,-2,-1,30
28210,0,0,-2,-2,-1,-2,-1,30
28211,0,-1,-2,-2,-1,-1,-1,30
28212,-1,0,-1,-1,-1,0,-1,30
28213,0,0,-1,-1,-1,-1,0,30
28214,0,0,0,-1,-1,-1,-1,30
28215,0,0,-1,-2,0,-2,0,30
28216,0,1,0,-2,-1,-1,0,30
28217,0,1,-1,-1,-1,-1,0,30
28218,0,1,0,-2,1,0,0,30
28219,1,1,0,-1,0,0,0,30
28220,1,2,0,-1,-1,-1,1,30
28221,1,2,0,-1,0,0,0,30
28222,2,1,0,0,0,0,0,30
28223,2,2,0,-1,0,0,1,30
28224,1,2,0,0,1,1,1,30
28225,2,2,1,-1,0,1,2,30
28226,2,1,2,0,1,2,1,30
28227,1,1,1,0,2,2,2,30
28228,2,1,1,-1,1,1,0,30
28229,2,2,1,0,1,2,1,30
28230,1,2,1,-1,1,1,1,30
28231,1,2,1,0,1,1,1,30
28232,0,1,1,0,0,1,1,30
28233,0,1,1,0,1,1,1,30
28234,1,1,1,0,-1,1,1,30
28235,1,2,0,0,0,1,1,30
28236,2,2,1,0,1,1,2,30
28237,2,2,2,0,2,2,1,30
28238,2,3,1,0,1,2,2,30
28239,3,3,1,0,2,2,2,30
28240,3,3,2,2,2,2,3,30
28241,3,3,2,1,2,2,2,30
28242,3,3,1,1,3,2,2,30
28243,2,2,3,1,1,2,2,30
28244,2,4,2,1,2,3,2,30
28245,3,3,3,1,2,2,3,30
28246,2,3,3,1,3,3,3,30
28247,3,3,3,2,3,3,2,30
28248,2,3,2,1,3,2,2,30
28249,2,3,2,1,2,3,2,30
28250,2,2,2,1,2,2,2,30
28251,1,2,2,1,3,2,2,30
28252,1,3,1,0,1,3,2,30
28253,2,2,2,1,2,2,1,30
28254,1,2,2,1,1,2,1,30
28255,1,1,2,1,2,1,0,30
28256,1,2,1,0,1,1,1,30
28257,2,2,1,1,1,2,1,30
28258,1,0,2,1,1,2,1,30
28259,1,1,0,1,1,1,1,30
28260,1,2,1,0,1,0,2,30
28261,1,1,2,0,1,1,1,30
28262,0,1,0,0,1,1,1,30
28263,1,1,1,0,0,0,0,30
28264,0,2,1,1,1,0,1,30
28265,0,1,1,0,0,0,1,30
28266,1,1,1,1,1,0,1,30
28267,1,2,2,1,0,1,0,30
28268,0,1,1,1,0,1,1,30
28269,1,1,1,0,0,1,1,30
28270,1,1,1,1,1,1,0,30
28271,0,0,1,0,0,1,1,30
28272,0,1,0,0,0,1,1,30
28273,1,1,0,0,1,1,0,30
28274,0,0,0,0,1,0,0,30
28275,0,0,0,0,1,0,1,30
28276,-1,0,-1,-1,0,1,1,30
28277,-1,-1,-1,-1,0,0,0,30
28278,-1,0,0,-1,-1,0,-1,30
28279,-1,-1,0,-1,0,-1,-1,30
28280,-1,-2,0,-1,-1,0,-1,30
28281,-1,-1,-1,-1,-1,-2,-1,30
28282,-2,0,-1,-1,-1,-1,-1,30
28283,-2,0,0,0,-1,-2,-1,30
28284,-2,-1,-1,-1,-2,-2,-1,30
28285,-2,0,-1,-1,-2,-2,-1,30
28286,-2,-1,0,-2,-2,-2,-1,30
28287,-1,-1,-1,-1,0,-1,0,30
28288,-2,0,0,-2,-1,-2,-1,30
28289,-2,-1,-1,-1,-1,-2,0,30
28290,-2,-1,0,-1,-1,0,0,30
28291,-1,0,-1,-1,-1,0,-1,30
28292,-2,-1,-2,-2,-1,-1,0,30
28293,-1,-2,-1,-1,-1,-1,-1,30
28294,-1,-1,-1,0,-1,-1,0,30
28295,-1,-1,0,-2,0,-1,0,30
28296,-1,1,-1,-1,0,0,0,30
28297,-1,1,0,-1,1,1,0,30
28298,-1,-1,0,0,1,0,-1,30
28299,0,0,1,0,0,0,0,30
28300,0,0,0,0,2,0,0,30
28301,-1,0,1,0,1,-1,0,30
28302,0,1,-1,1,0,-1,0,30
28303,-1,0,0,0,1,0,0,30
28304,-1,0,0,0,1,0,0,30
28305,0,1,0,0,0,0,0,30
28306,0,0,0,0,1,0,1,30
28307,0,0,1,1,1,0,0,30
28308,1,0,0,1,1,1,1,30
28309,-1,0,0,1,1,0,1,30
28310,0,0,0,1,1,0,1,30
28311,1,0,0,0,1,0,0,30
28312,1,1,1,0,1,1,0,30
28313,1,1,0,0,1,1,1,30
28314,0,1,0,0,2,0,2,30
28315,1,1,0,0,1,-1,0,30
28316,0,0,1,1,2,1,1,30
28317,0,0,-1,0,2,0,0,30
28318,0,0,-1,0,1,0,0,30
28319,1,0,0,-1,1,0,0,30
28320,1,0,0,0,1,0,0,30
28321,0,1,0,1,1,0,1,30
28322,1,0,0,0,1,1,1,30
28323,2,1,0,0,1,0,0,30
28324,1,1,1,0,2,0,1,30
28325,1,0,1,0,2,1,1,30
28326,1,2,1,1,2,2,1,30
28327,2,1,2,1,2,1,2,30
28328,2,1,1,1,2,2,1,30
28329,2,2,1,2,2,1,2,30
28330,2,2,3,2,3,2,3,30
28331,2,2,2,2,2,2,2,30
28332,2,2,2,1,3,2,3,30
28333,3,3,2,1,2,2,2,30
28334,3,2,3,2,2,2,3,30
28335,4,3,3,2,2,2,3,30
28336,3,3,2,2,3,2,3,30
28337,2,3,3,1,2,1,3,30
28338,4,3,3,2,3,2,3,30
28339,4,3,3,3,4,3,3,30
28340,2,3,4,1,3,2,3,30
28341,3,2,3,2,3,2,2,30
28342,3,3,2,2,3,2,2,30
28343,2,2,2,2,2,2,2,30
28344,2,2,1,2,3,1,2,30
28345,3,1,2,2,2,2,2,30
28346,2,1,3,2,1,1,2,30
28347,2,2,2,1,0,1,2,30
28348,1,2,2,1,2,0,2,30
28349,2,1,1,2,1,1,1,30
28350,1,0,2,0,0,1,1,30
28351,0,0,1,0,0,0,1,30
28352,0,-1,1,0,0,0,0,30
28353,0,0,1,1,1,-1,0,30
28354,1,0,0,0,0,-1,0,30
28355,-1,-2,1,0,-1,-1,-1,30
28356,-1,-1,0,1,0,-1,-1,30
28357,0,-1,1,-1,-1,-1,-1,30
28358,0,-1,-1,1,0,-1,-1,30
28359,1,-2,0,0,-1,-2,0,30
28360,-1,-2,0,1,0,-1,0,30
28361,-1,-2,0,0,-1,0,-1,30
28362,-1,-2,0,1,0,-1,0,30
28363,0,-1,1,0,-1,-1,1,30
28364,1,-1,0,0,-1,0,1,30
28365,1,-1,0,0,1,1,1,30
28366,0,0,1,0,1,0,1,30
28367,0,0,1,1,1,0,1,30
28368,1,0,0,2,0,0,1,30
28369,1,0,1,1,0,0,0,30
28370,1,0,1,1,1,0,2,30
28371,1,-1,1,1,2,0,0,30
28372,0,-1,1,2,0,0,1,30
28373,0,-2,0,1,0,-1,0,30
28374,1,0,0,2,0,0,0,30
28375,1,-1,-1,0,0,0,0,30
28376,0,0,0,0,0,-1,-1,30
28377,0,-1,0,1,0,0,0,30
28378,-1,-1,0,0,0,-1,-1,30
28379,0,0,0,0,-1,0,-1,30
28380,-1,-1,0,-1,0,0,-1,30
28381,0,1,1,1,0,0,0,30
28382,0,0,0,0,0,0,0,30
28383,0,0,1,1,1,-1,1,30
28384,0,0,0,1,0,1,0,30
28385,1,0,0,2,1,0,1,30
28386,1,1,1,2,1,1,1,30
28387,1,2,0,2,1,1,1,30
28388,2,1,2,1,1,2,2,30
28389,2,1,1,1,1,1,1,30
